embalaje,largo,ancho,alto,peso,procedencia,temperatura,manipulacion,protocolo
C,65.32562158352088,78.55532695608056,69.85889612493773,32.516976914057835,A,ambiente,normal,protocolo_2
B,39.716691933954586,61.82941609792405,30.004086919285374,19.960269031116606,A,refrigerado,fragil,protocolo_1
B,51.45512019893317,75.24169602852635,46.11763373199396,22.397120683986046,B,refrigerado,fragil,protocolo_1
C,58.04762048489823,47.04148489088432,72.42683314396015,10.654275571793175,A,ambiente,fragil,protocolo_1
B,50.51432422689108,73.14023661417963,35.752943672211266,25.44359953963903,A,ambiente,normal,protocolo_2
B,55.748345031766334,52.58036734466885,48.71531510817124,29.19543029987789,B,ambiente,normal,protocolo_2
C,44.4849983508452,44.402069496136136,63.13566815455025,26.992569674511724,A,ambiente,fragil,protocolo_1
A,64.12185978907146,78.65327370881366,38.98910799251637,19.384134270590383,C,ambiente,fragil,protocolo_1
A,45.734908138876904,17.728715151909412,75.36984595434095,24.672080711769397,D,refrigerado,fragil,protocolo_1
A,87.70209826221594,58.72777208618155,35.86855749954642,23.52839993225274,A,refrigerado,fragil,protocolo_1
A,52.172638167438045,58.15727932904154,57.76243942137022,35.57826802654516,A,refrigerado,fragil,protocolo_1
C,48.86674487382573,53.21580202261274,44.68871340018426,33.743159866766774,A,refrigerado,fragil,protocolo_1
B,44.003190161508854,45.46534696885737,67.1636535877943,29.623840100503237,B,ambiente,normal,protocolo_2
C,47.25759866509457,45.72085115165568,65.22366791790779,19.118729683173406,B,ambiente,normal,protocolo_2
B,68.08613241560762,56.83818511197618,32.693472144437486,25.700467300928008,C,ambiente,normal,protocolo_2
B,53.95353202459511,71.61372162634217,51.608961044327614,22.14122110783121,C,refrigerado,fragil,protocolo_1
C,43.415030648643956,53.77419347858676,49.040705174393,23.495433388106974,A,ambiente,normal,protocolo_2
C,57.89432068869057,39.399785403145195,60.483629702891264,21.301002235730717,C,ambiente,normal,protocolo_2
A,61.377568380537916,46.538710806921046,50.53723375496198,28.551340449985602,C,ambiente,fragil,protocolo_1
B,55.63327388336552,52.497038166421135,78.44423675166203,24.94748122718788,B,ambiente,normal,protocolo_2
A,21.57046062626297,44.944944750417406,55.738397721648525,28.892167741561824,C,refrigerado,fragil,protocolo_1
A,25.376966071450926,74.67481235885657,61.20527599628294,22.206786526232484,C,ambiente,normal,protocolo_2
B,60.578048153866995,38.55899125196299,20.87932900241726,17.054126190616955,C,ambiente,normal,protocolo_2
A,60.59062342924048,43.72993203419849,69.6537852042372,27.33812207897889,D,refrigerado,fragil,protocolo_1
C,48.951809447675096,44.01274616421152,43.85993914781038,24.90154770571011,A,refrigerado,fragil,protocolo_1
A,56.92375055253979,40.32580544512175,79.35816460498833,19.029564343342518,B,ambiente,normal,protocolo_2
B,35.83024374562173,57.77797708359734,65.88440689514323,25.241902058796494,B,ambiente,normal,protocolo_2
C,40.80884836712595,71.72653569655317,69.9074415234532,22.942652609757133,D,ambiente,normal,protocolo_2
A,46.33262006501162,32.10415495788308,45.40522920311762,21.839743337852102,C,ambiente,normal,protocolo_2
B,40.13168430667814,41.69122015273556,65.0474498065847,17.333956297669083,C,ambiente,normal,protocolo_2
B,75.48389597232057,78.71623873761534,54.8146226103512,25.450514602712776,C,ambiente,normal,protocolo_2
B,64.98643694949064,52.422617947523456,29.828290789577878,17.201007915211875,D,ambiente,normal,protocolo_2
A,16.468583045161736,29.15676781643112,29.461171828910015,19.779596313775833,A,ambiente,normal,protocolo_2
A,38.80737950083435,59.2003394505834,39.58429639110389,19.471610743932978,A,ambiente,normal,protocolo_2
C,61.16428572514782,64.26786720387281,53.678273974426695,33.19106681946276,D,ambiente,normal,protocolo_2
A,44.98343691691991,79.49401305860275,80.43436303432736,22.94646267165964,B,ambiente,fragil,protocolo_1
B,35.47100844279625,47.24642111711501,37.281335212933854,22.85567901234146,D,ambiente,normal,protocolo_2
C,41.02376844126998,55.39952536298814,56.08387631967668,26.14000232577527,D,ambiente,normal,protocolo_2
C,51.81521977568632,34.21095465088096,22.78813532052499,21.092489563186064,C,ambiente,normal,protocolo_2
B,74.52445692855656,53.92394021227882,29.808180022453172,26.250104662722098,B,refrigerado,fragil,protocolo_1
B,61.59278264778063,34.798115841993116,45.82382144602411,20.61891510903394,C,refrigerado,fragil,protocolo_1
C,63.65758475992236,69.50312102096453,26.987384448836583,31.25688170677875,C,ambiente,normal,protocolo_2
C,55.55509278418457,48.34489135593971,47.93384973977687,29.700400988218973,A,ambiente,normal,protocolo_2
C,68.7574110210417,34.17501213000776,76.39445939450255,25.041765406530224,A,ambiente,normal,protocolo_2
A,82.72516875117498,18.86616501097285,75.57964498881265,32.43552940072398,C,ambiente,normal,protocolo_2
A,35.51440821869999,38.043446354630625,37.529595096555674,18.626022571040924,A,ambiente,normal,protocolo_2
B,74.12777221478298,53.896005418432466,51.11595841288821,21.620036696819003,C,ambiente,normal,protocolo_2
B,53.214322126628176,33.68804897412555,42.453791907490654,25.842435233888096,C,ambiente,normal,protocolo_2
B,47.43894329450593,73.56704230309384,38.653576883211805,20.874344255603663,B,ambiente,normal,protocolo_2
A,61.466097597687,44.60871539282858,28.246597924381618,35.42846043618209,C,refrigerado,fragil,protocolo_1
A,42.76456495731692,65.72729654708868,44.34956780126669,27.770311044624005,C,ambiente,normal,protocolo_2
C,62.381062944431434,76.71003186767568,60.80070376401244,21.561724902886816,A,refrigerado,fragil,protocolo_1
A,55.68164542186491,54.859556420502045,57.41107434189399,32.16824766881735,D,ambiente,normal,protocolo_2
B,74.53830307155027,42.502734894488114,30.475924757239945,9.298309127600628,D,ambiente,normal,protocolo_2
C,51.76761323667069,86.05605056977083,44.591910255670186,20.605081279557716,A,ambiente,normal,protocolo_2
B,87.79191377741671,61.5285979874684,76.80170818720438,20.372658304985976,C,ambiente,normal,protocolo_2
B,50.37176322285527,25.589882210692785,26.30738317259834,15.416997752033195,C,ambiente,normal,protocolo_2
A,24.83217909423472,64.52097407487354,41.30263899803398,24.578878920237045,B,ambiente,normal,protocolo_2
B,59.450708070991205,42.33558868144298,46.534337352659044,29.72715610106147,D,refrigerado,fragil,protocolo_1
B,54.080460676645295,40.09160138582273,77.48127996934474,19.034532191262855,B,refrigerado,fragil,protocolo_1
C,52.67112273288237,35.806111975749175,39.47407576584163,17.160332211656794,B,refrigerado,fragil,protocolo_1
B,49.58695873147397,48.00677203261555,42.95141765348825,32.87945054588589,C,ambiente,normal,protocolo_2
A,65.85464007445677,36.87636251617863,51.014237854752096,23.031296669122902,B,ambiente,fragil,protocolo_1
A,65.5107079103377,24.751200515593435,52.522612571664276,29.19577907594661,B,ambiente,fragil,protocolo_1
B,65.6451677429086,73.54061065243103,43.51452229526042,29.832351395291568,D,ambiente,normal,protocolo_2
C,32.80294883894966,59.918729163532504,43.664023804641324,24.305647770322587,C,ambiente,normal,protocolo_2
C,42.4316918799458,43.37593764318649,54.75635485237234,24.905821510882873,C,refrigerado,fragil,protocolo_1
B,28.539246110610634,51.30449382340272,39.11672725598896,28.802660641273786,D,ambiente,fragil,protocolo_1
A,62.058873344159664,43.62528110242344,56.16420424130682,24.063689470429107,C,ambiente,normal,protocolo_2
A,36.36651856099399,52.966459651085685,62.16960460660876,21.016706265281833,D,refrigerado,fragil,protocolo_1
C,40.89531356014807,49.05530044457554,46.6372576347536,30.41319019231393,C,ambiente,normal,protocolo_2
C,37.419535791250404,68.59782294034298,46.56467216237359,20.6291335727611,D,ambiente,normal,protocolo_2
C,52.09374576664774,41.599930153904154,71.6819238391428,30.308532535297232,D,ambiente,fragil,protocolo_1
B,57.02517686594759,43.66746256049012,51.56149785982727,25.359384572218147,B,ambiente,normal,protocolo_2
A,47.40379297314429,38.18786625756724,67.23379003502279,25.010918137874096,D,ambiente,normal,protocolo_2
B,55.31354616297788,64.7876581406188,38.186552787066596,28.90154395047503,A,ambiente,normal,protocolo_2
A,44.3084021061753,68.85610094766508,26.362510849433153,19.940950207405123,C,ambiente,normal,protocolo_2
C,57.79090787673364,60.327663360111494,59.47248050974847,20.52268899042049,A,ambiente,normal,protocolo_2
C,52.876139990386704,59.7209922709572,46.11531648863893,25.291793653571208,B,ambiente,normal,protocolo_2
A,33.45804943085613,41.49465900642503,54.203028452329384,33.14156489026878,C,ambiente,normal,protocolo_2
A,66.95667253500166,58.39028304801752,51.531073290833355,30.36504209120359,C,ambiente,normal,protocolo_2
C,60.843325799322436,32.0796523278987,58.40429107411969,21.508356471291567,D,ambiente,fragil,protocolo_1
A,31.8640208276976,63.48849609660316,44.587741010345184,19.196552150954087,C,ambiente,normal,protocolo_2
C,42.0237313340425,33.68449868155902,45.563383491434834,31.74191953241141,C,ambiente,normal,protocolo_2
B,40.644250193351226,67.76195925992627,17.811583942572767,21.75384306989446,B,refrigerado,fragil,protocolo_1
A,42.71601759194938,53.85656402268984,73.41839762827377,24.207887271465204,B,ambiente,normal,protocolo_2
C,53.643253690181695,80.29921370036874,58.67421278083326,26.971926212686512,C,ambiente,normal,protocolo_2
B,51.70845734264536,50.46320351203478,18.42731803782211,25.97950041244868,A,ambiente,normal,protocolo_2
A,76.90683998505573,57.11032162346963,17.87464029244355,20.076188054038052,C,ambiente,normal,protocolo_2
A,63.63251847683013,80.17001034148495,61.89600106819111,25.14087007318646,D,ambiente,normal,protocolo_2
A,51.85320300047216,33.16517447962784,48.30153226563042,30.397563948444965,C,ambiente,normal,protocolo_2
B,55.66080441959752,36.35179757102847,48.861201594488755,28.022278230786437,B,ambiente,fragil,protocolo_1
A,28.56949165985205,67.25552410077113,65.46295304162312,27.063985915327557,A,ambiente,normal,protocolo_2
A,72.4229556301041,68.82312116766411,91.23573238740788,25.27985924299931,D,ambiente,normal,protocolo_2
A,45.17361744755995,57.086818762124395,57.30296836056054,18.867714873335345,B,ambiente,normal,protocolo_2
B,54.45510028846398,51.97512386174471,61.8545558781288,34.66392095789106,D,refrigerado,fragil,protocolo_1
A,44.459410895785666,41.170457752110345,57.21792626295687,24.281697200444825,A,ambiente,normal,protocolo_2
B,74.11743928928928,73.70110578613482,31.984126461600198,18.938754424236073,C,refrigerado,fragil,protocolo_1
C,24.2872878909829,28.110367489156637,62.073516044776056,21.67549994965775,C,ambiente,fragil,protocolo_1
B,31.609128622679602,58.118987645272746,56.14276912580607,31.186082788751424,B,ambiente,fragil,protocolo_1
A,47.59937795737909,78.64820738447442,36.98249278777088,31.078599569199696,A,ambiente,normal,protocolo_2
C,45.00430973914533,70.74782135040824,54.26049862581542,23.092726850301624,A,ambiente,fragil,protocolo_1
A,49.18658476492794,54.6567795279791,59.3187211360484,22.52670618022706,C,ambiente,fragil,protocolo_1
B,48.864371509749176,54.354915616758376,60.06236617266021,23.966344761710857,B,ambiente,normal,protocolo_2
A,33.9415194976353,39.69688419176636,58.33165123395171,26.91591470153222,A,ambiente,normal,protocolo_2
A,41.829077088445615,65.89412745672281,52.709132213142794,29.70305483115851,C,refrigerado,fragil,protocolo_1
C,43.526850642096704,58.705494056341735,54.672916436459204,28.83706759217029,C,refrigerado,fragil,protocolo_1
B,66.01979811699246,27.395219467560544,68.43370683976809,15.482643343546306,A,ambiente,fragil,protocolo_1
A,54.55754816825264,41.92313849324074,47.98017009590758,36.052782216764534,B,ambiente,normal,protocolo_2
B,39.33867295890485,78.4429434719269,27.394668452012397,17.404985514466116,C,refrigerado,fragil,protocolo_1
A,58.315358428653255,65.65348477153825,38.43920734411334,27.064996508422063,B,ambiente,normal,protocolo_2
A,50.13012802952442,68.71335207361946,35.809911782615174,21.577247474576343,B,ambiente,normal,protocolo_2
A,35.11457245585867,34.210100012172944,70.54664494728671,15.785110536994653,C,ambiente,fragil,protocolo_1
A,66.1125001131965,31.669158348063384,53.85244771330524,29.219489156546814,B,ambiente,normal,protocolo_2
C,47.747890588262536,55.62890529706753,39.15027982480554,22.95565743844371,A,ambiente,fragil,protocolo_1
B,42.05584509093202,59.22769048769138,63.2598465536535,16.615200719843237,B,ambiente,normal,protocolo_2
B,46.64525182734773,53.58062272580829,52.540491708084296,22.055213534121865,C,ambiente,normal,protocolo_2
B,48.37567880122447,60.955825782902224,40.81706266611935,18.753255920715908,A,ambiente,normal,protocolo_2
B,36.271540298874484,48.94751512100151,50.74097644612302,26.803998401797493,A,ambiente,normal,protocolo_2
A,46.76340930664775,45.31611232811553,76.88396375176902,21.888179399408987,A,ambiente,normal,protocolo_2
B,48.41832981538771,68.87177374677276,51.28705467006664,20.46153465874108,A,ambiente,fragil,protocolo_1
C,55.737973104052614,65.81303730199588,72.55796945520629,26.531477073089263,C,ambiente,normal,protocolo_2
C,61.952905397820295,58.415875469341344,46.366190118026154,19.649742409146548,C,ambiente,fragil,protocolo_1
A,73.45224062734253,43.13712171949905,56.674217137292196,21.856348248494697,A,ambiente,normal,protocolo_2
B,35.87672380954656,53.97529853999011,40.687127940705494,39.7600596695645,C,ambiente,normal,protocolo_2
C,53.839127497813,35.00084421476562,46.17329455392901,22.981955825449365,A,ambiente,normal,protocolo_2
B,74.71099552934632,44.68802244419006,38.18074458270952,18.502977564874275,A,refrigerado,fragil,protocolo_1
A,61.00911993953504,75.13913295411915,67.90261163339753,36.89410953085684,A,refrigerado,fragil,protocolo_1
B,43.45654320820432,51.80481374127996,45.52175814022991,20.403149257903497,C,ambiente,normal,protocolo_2
B,34.18373980747642,64.47058622969689,45.21250510589652,24.868617449821855,B,ambiente,fragil,protocolo_1
A,36.41760741157773,54.10994826032923,58.04771975130995,24.893863035815578,C,ambiente,normal,protocolo_2
B,41.404136256769384,68.1214078901891,12.400981148184492,27.102714054954713,C,ambiente,fragil,protocolo_1
A,20.429154135735516,56.0476220766615,52.909405801449594,16.619178081338998,A,ambiente,normal,protocolo_2
A,72.14426540772143,45.45585287948339,13.965935516198876,20.000606304126766,C,ambiente,normal,protocolo_2
B,39.70134964974943,21.343219224439416,48.42850904429369,28.28166296872983,A,ambiente,normal,protocolo_2
B,46.192835934800556,54.32732385922621,40.29288703288198,29.335726402118475,C,ambiente,normal,protocolo_2
B,38.29246370971329,54.34601177952041,34.3615269286899,27.211116306615192,C,refrigerado,fragil,protocolo_1
B,56.82121771409416,59.916297820778716,51.844765508986605,31.132449655812273,D,ambiente,normal,protocolo_2
C,40.893177241482434,68.84694093793928,24.7988226275759,25.390640185106005,D,refrigerado,fragil,protocolo_1
C,45.824526038186974,62.518629248329695,26.972077858179844,21.11654614340331,B,ambiente,fragil,protocolo_1
B,47.862655939142265,56.16916572752595,61.33336259751433,23.722400199493716,D,ambiente,normal,protocolo_2
B,60.58884559256433,50.59208887074573,70.27073695075191,21.260600208870294,B,ambiente,normal,protocolo_2
A,31.876032175801562,66.46311805710316,67.9638760947064,33.42659444945806,D,ambiente,normal,protocolo_2
A,63.81047622537295,54.603344877502586,50.09625295726651,23.139802256182513,A,ambiente,normal,protocolo_2
A,54.36811179550142,65.28040104554442,33.70465420404194,24.491976142060018,C,refrigerado,fragil,protocolo_1
A,30.248395760372784,29.37408907993566,50.705328990645334,16.77707719535048,A,ambiente,fragil,protocolo_1
B,48.16212622824083,43.35774825176428,49.20994467033088,19.935408311906947,C,ambiente,normal,protocolo_2
A,34.37860628082402,66.43546668326019,29.01283034340153,38.66889091399183,C,ambiente,fragil,protocolo_1
C,30.053979044140444,42.80276750872914,55.34396128641014,25.424716523310703,C,ambiente,fragil,protocolo_1
B,30.885949814350806,58.59857454480452,58.16539122262705,24.448265349436515,B,ambiente,normal,protocolo_2
A,54.516339184607915,41.77007155022886,37.93486176849882,35.042361102082374,A,ambiente,normal,protocolo_2
C,72.23317061631323,57.01968736455206,57.05371516368572,19.73138898250383,C,refrigerado,fragil,protocolo_1
B,37.56461616660418,75.37533119851204,38.16630837087848,29.05851318656908,D,ambiente,normal,protocolo_2
A,43.92759833009061,44.11737826243454,41.72038677374533,28.75612139613518,C,ambiente,normal,protocolo_2
C,39.823248821102844,49.96012574337935,76.00470898015355,23.286160384720947,A,ambiente,normal,protocolo_2
B,46.7060895547267,40.468754254408616,45.77162508580174,24.88909631107546,C,refrigerado,fragil,protocolo_1
A,24.02631738777903,31.803319024537178,47.499566012119544,25.268614947891287,D,ambiente,fragil,protocolo_1
B,65.75360200632689,31.675413876426514,35.37036709114238,24.720741349640853,D,ambiente,normal,protocolo_2
A,46.25649690109453,39.88709517987586,27.051403368066484,32.42540979011138,A,ambiente,normal,protocolo_2
C,72.2741095384523,72.76755694154024,42.60387916188581,28.86627488627574,A,ambiente,normal,protocolo_2
B,46.914776641397694,54.05263313750588,57.63860209117595,26.018361051001456,B,ambiente,normal,protocolo_2
A,70.73756720138005,51.333810422993864,48.92019148819062,20.509631899354513,A,ambiente,normal,protocolo_2
C,59.51693045226506,47.3579835409741,56.508339043340676,25.58910673593114,C,ambiente,normal,protocolo_2
B,92.84476780234576,55.64148768799081,66.64121154072414,29.64580105098055,D,ambiente,normal,protocolo_2
B,68.86848840888013,45.98076678433177,63.672449100274775,24.234988463743356,B,ambiente,normal,protocolo_2
C,58.13756144341511,51.320506893992714,29.387756254678507,29.9877074589833,D,ambiente,normal,protocolo_2
C,82.85370000245575,54.33723373302431,18.459060567291864,31.570395880355974,B,ambiente,normal,protocolo_2
B,61.192582765871116,67.64538440717882,53.925705198337624,21.78199681981729,D,ambiente,normal,protocolo_2
A,67.93682779052148,77.05351088114904,62.15831153463755,24.386733952240597,D,ambiente,fragil,protocolo_1
A,54.53386527413119,67.02875189367217,51.64019067595294,30.382994044191506,A,ambiente,normal,protocolo_2
A,67.01527522774148,10.322069156402144,70.77399192116528,24.347663792377947,C,ambiente,normal,protocolo_2
C,66.01382922262917,40.80972877476449,70.89651423526206,30.391390821793124,B,ambiente,normal,protocolo_2
B,44.56821345217798,39.76573860696355,13.414244321414486,19.326015915301838,D,refrigerado,fragil,protocolo_1
C,41.28949653846497,63.77923369464463,56.517765320837604,21.605644141019365,B,ambiente,normal,protocolo_2
A,38.19263595350206,19.906193366603112,75.50431367273725,24.337218407532,C,ambiente,normal,protocolo_2
B,44.343899966534856,55.659365966940676,23.034476181487452,22.59567781838684,D,ambiente,normal,protocolo_2
C,56.73562984650878,46.65465285889425,51.83941681716013,17.621718531505685,D,ambiente,normal,protocolo_2
A,59.36717381467502,55.17077394032781,26.512583848737652,29.027089869396825,A,ambiente,normal,protocolo_2
C,52.539312249138824,30.228022475372352,53.831843770618704,31.752680525496935,D,ambiente,normal,protocolo_2
A,59.83502612772748,41.89090979426551,41.95779465879724,21.887454820408973,B,ambiente,normal,protocolo_2
B,43.94009571982267,47.97429099652997,51.02207101214902,26.660799685195144,B,refrigerado,fragil,protocolo_1
A,52.563588264477964,46.3545307087699,38.06082697599404,18.79367946375828,A,ambiente,normal,protocolo_2
B,52.626802655531876,56.1261307311805,49.33767457293943,22.619599039868753,A,ambiente,normal,protocolo_2
B,44.552622835814404,42.95884786246397,64.34884711912761,26.226008446052973,A,ambiente,normal,protocolo_2
B,84.16529625609574,55.09439839356187,31.08653510426238,22.618480113611014,B,ambiente,fragil,protocolo_1
C,60.423749707023795,31.289479245703944,43.56091684079919,31.857789209571955,C,ambiente,normal,protocolo_2
C,53.6868426139189,63.32171588155314,59.829492438709124,26.39878734212635,A,ambiente,normal,protocolo_2
A,57.7103430402257,51.61290958304571,45.623754439062814,26.242817293846798,B,ambiente,normal,protocolo_2
A,43.454862955515004,37.766396133444346,47.827863119505515,21.318493131696496,A,ambiente,normal,protocolo_2
C,32.073885848108155,28.818191551805377,74.17116069877613,26.207916956516364,C,ambiente,normal,protocolo_2
B,30.677098729649316,50.424709912849565,52.91421929098982,26.314866539538926,D,ambiente,normal,protocolo_2
B,54.77538152555297,49.306272883103006,23.722067632361167,31.46345386008869,A,ambiente,normal,protocolo_2
B,41.47788755626604,68.33550777218029,52.99770388247246,19.572205710455393,A,ambiente,normal,protocolo_2
B,34.49893744438948,38.4422617000673,66.15102583723704,24.495363477790505,A,ambiente,normal,protocolo_2
B,56.426453516803306,51.066683781576714,55.78898905844892,12.242895948687579,C,ambiente,fragil,protocolo_1
C,51.49348468167251,26.704728815865455,43.57740162034747,24.5764311515717,B,ambiente,normal,protocolo_2
C,68.5148189454307,33.375620137988804,41.99303710949718,34.967399409275764,B,ambiente,normal,protocolo_2
A,49.83902505235935,51.13573045069845,57.18366467703917,35.390876536362725,B,ambiente,normal,protocolo_2
C,66.32777720876507,51.90153134628628,28.536183093702046,24.444721817491832,A,ambiente,normal,protocolo_2
B,31.789416562064886,49.65992436397814,40.989873506088315,26.109368614996914,C,ambiente,normal,protocolo_2
C,38.12967398227298,35.55276219867483,42.342473482080116,32.00434611887421,A,ambiente,fragil,protocolo_1
B,46.198690239090574,34.02072406668402,39.147387613995534,21.924949535933848,B,refrigerado,fragil,protocolo_1
B,20.309909305497204,60.43777072657724,67.77208436100072,28.878231292952808,C,ambiente,fragil,protocolo_1
B,68.02972344628859,32.9144344437418,50.96107367234714,21.89318904528946,D,refrigerado,fragil,protocolo_1
B,30.940745785325465,76.66301551343716,44.95744126288448,26.173833849983264,C,ambiente,normal,protocolo_2
B,77.87272224228941,7.549839618538975,72.91752930122712,26.247417700606626,C,ambiente,normal,protocolo_2
B,48.252721088978205,29.23567317814151,30.950656425933634,24.184577907603305,D,ambiente,normal,protocolo_2
B,63.893001087110335,28.173019901108756,53.60325945879764,24.656965819864745,A,ambiente,fragil,protocolo_1
B,48.63111443660515,40.829479849906356,58.721279505660156,22.964533051706265,A,ambiente,normal,protocolo_2
B,60.00965150486389,36.286132295596325,84.77914247051842,26.54622036625677,B,refrigerado,fragil,protocolo_1
C,38.86790898033372,48.51790712615998,41.97824287028124,25.05332416321903,B,ambiente,normal,protocolo_2
C,52.8470458271367,21.902937361746858,72.82499477148052,29.03067350393831,B,refrigerado,fragil,protocolo_1
A,41.27897396890513,30.788946925729473,41.85873684845753,24.085605310191813,C,ambiente,normal,protocolo_2
B,45.01340717974641,38.591843838294736,53.66709412770796,31.995253590228764,B,ambiente,fragil,protocolo_1
B,50.344778903750885,59.451166205603656,55.655727724013055,24.735703278219987,A,refrigerado,fragil,protocolo_1
B,61.70041609832801,75.7561549371062,53.20804383184297,25.67332019602321,A,ambiente,normal,protocolo_2
B,51.80800071156208,37.259065299542556,49.98962383478426,18.07095480118431,B,ambiente,normal,protocolo_2
A,60.21734126769499,38.08402148997304,58.021179016525174,25.40699885973292,C,ambiente,fragil,protocolo_1
B,60.162932461078,39.8722943621561,25.74143247193942,21.314814600129868,D,ambiente,normal,protocolo_2
A,65.78500280350353,72.45206627843592,80.39084378754538,29.850783202227213,D,ambiente,normal,protocolo_2
C,55.49285960005204,40.04293184960305,56.48078182452325,29.82184072151743,A,ambiente,normal,protocolo_2
C,65.696163116541,47.20260710292999,50.70060152502056,26.355256080871417,D,ambiente,fragil,protocolo_1
C,54.57010236760692,76.90792835993089,53.2929030234018,28.81912905806758,D,refrigerado,fragil,protocolo_1
B,36.57625098317225,66.96416613417142,50.921568486422636,26.512322076974165,D,ambiente,fragil,protocolo_1
A,39.45119272445781,51.87204301152005,47.446360229701746,26.337434574963417,C,ambiente,fragil,protocolo_1
B,43.42499801458126,39.45942462425443,66.28717162254354,11.498711008054066,A,ambiente,normal,protocolo_2
B,56.58652410360849,56.12564757722271,48.32437103315533,33.155556159599186,C,ambiente,normal,protocolo_2
A,45.0167723148079,45.59308597198152,64.65353907052197,29.97260768216923,B,ambiente,fragil,protocolo_1
A,68.32161701870993,77.94188492689347,34.65412726691214,23.158637174702264,C,ambiente,normal,protocolo_2
B,32.65431307950085,55.408633495185846,71.8861708135618,34.681210394286445,D,ambiente,normal,protocolo_2
B,55.36331188665691,45.008503522051484,45.4624132280436,23.094240754034058,D,ambiente,normal,protocolo_2
C,44.01389040076406,70.65131885085577,40.75330814062439,23.398518475599573,A,ambiente,normal,protocolo_2
A,42.72670830619083,35.83520431239285,54.05846026483776,20.899053511177904,C,refrigerado,fragil,protocolo_1
C,16.67311838349181,61.32441605318259,72.39543149167379,23.241742291976305,B,refrigerado,fragil,protocolo_1
A,69.31907794792784,22.67232219989631,28.06062818785681,29.167411155584084,C,refrigerado,fragil,protocolo_1
C,49.60387474206206,68.87078650550181,65.43898447909456,26.38091660906853,C,refrigerado,fragil,protocolo_1
C,39.30852345914247,45.5632389998623,51.35564664790195,19.614123613768196,C,refrigerado,fragil,protocolo_1
C,48.99493829248401,47.070935843773285,38.31064094620871,25.889899644543796,B,refrigerado,fragil,protocolo_1
B,45.42381379315151,57.68284486958522,54.598543008145775,22.16446627612774,D,ambiente,fragil,protocolo_1
C,61.03873629858944,56.917396098960566,51.46151977166076,27.433889327361566,D,ambiente,normal,protocolo_2
B,45.116896581666666,17.215346148550324,35.83067327667876,20.49476231182343,C,ambiente,normal,protocolo_2
C,44.53302791662764,22.477691032549966,74.91902569696504,25.71081835453301,A,ambiente,normal,protocolo_2
B,35.872200590020185,42.95293292731711,43.95715562592322,22.425795880132124,C,refrigerado,fragil,protocolo_1
A,42.04363252815529,41.89101676803074,22.774675655486405,16.806063817054095,D,ambiente,fragil,protocolo_1
A,60.33738186522734,45.18300907071394,51.79147527629796,30.512579709301885,A,ambiente,fragil,protocolo_1
A,54.26536868929496,18.08492962508671,48.592105635833,24.720013010699553,D,refrigerado,fragil,protocolo_1
B,64.66837941042057,70.4636849321851,55.74218712606837,25.237730462638236,B,ambiente,normal,protocolo_2
C,48.442151965982475,39.53531042003678,64.40192753663322,30.085052573921573,D,ambiente,normal,protocolo_2
C,52.204319200245344,52.43495985941529,44.01692198858272,22.049254322966256,B,refrigerado,fragil,protocolo_1
A,51.3302704868341,51.28238816062764,82.77769820432755,20.360945487147262,D,ambiente,normal,protocolo_2
B,48.20939406482151,50.14905484194158,62.42162530851166,20.584271595169962,D,ambiente,normal,protocolo_2
C,34.68482020992928,67.9653768381225,29.254862934987667,34.54346818754006,B,ambiente,fragil,protocolo_1
C,57.41481375824509,38.807493538418356,33.81203695627093,29.857330520480062,D,ambiente,normal,protocolo_2
C,38.520750818947086,59.04830143164343,53.07852039293324,25.76688407748696,A,ambiente,fragil,protocolo_1
A,52.64816539977717,36.87842956218286,32.88538015325781,19.866420853579008,A,ambiente,normal,protocolo_2
B,47.48273759975835,54.403696318288134,60.2907276375267,20.195129756710315,A,ambiente,normal,protocolo_2
A,60.56390651620562,44.07642338959784,58.058319367984154,26.859074116676286,C,ambiente,normal,protocolo_2
C,44.89789931930451,42.35477031284863,36.53998995946887,33.27172736870905,C,ambiente,normal,protocolo_2
A,48.58501150627467,62.81609466656082,39.46937572582089,23.25481450907256,B,ambiente,normal,protocolo_2
C,35.240657644361825,78.48154267190183,30.281913024461122,21.920995867564493,A,ambiente,fragil,protocolo_1
B,50.50528692296829,62.552766754109165,49.37824521322067,26.004730466571672,A,ambiente,normal,protocolo_2
A,32.46077018238651,59.8976177417398,46.42863293479113,17.59885097769707,D,ambiente,normal,protocolo_2
C,49.50887011428759,11.49540353759808,74.08622222189652,35.67500181797904,D,ambiente,normal,protocolo_2
B,62.43258292355346,60.27638346232676,85.67283926954948,31.187519066209585,A,ambiente,normal,protocolo_2
C,50.28561328183807,78.32209471590224,35.693144905040704,24.138341702067372,B,ambiente,normal,protocolo_2
C,53.856548596662996,50.31436717311165,62.546542396906005,26.67538105500267,D,ambiente,normal,protocolo_2
C,20.974459155649065,52.06134343217412,66.89601653823313,24.907874463381795,B,ambiente,normal,protocolo_2
A,38.62787361439466,35.03578720479072,62.75763910269951,29.563213478264373,C,ambiente,normal,protocolo_2
B,52.72184926712891,69.77040869003676,62.28998651369359,22.994900209213657,B,ambiente,fragil,protocolo_1
C,55.799930680327755,52.27073214725651,55.8650841093559,32.54166016010153,B,ambiente,normal,protocolo_2
B,37.097096787213374,53.04408132665735,61.141389328658065,27.092585643422872,B,ambiente,normal,protocolo_2
